shape_id,route_id,route_name,direction_id,stop_sequence,segment_name,start_stop_name,end_stop_name,segment_id,start_stop_id,end_stop_id,distance_m,geometry
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,74,Anne Street - Madelaine Drive,Anne Street,Madelaine Drive,e12540c8-0a3c-450f-97e3-be63de2bb0e0 - a37224db-267a-4741-810d-1ad2114752b8,e12540c8-0a3c-450f-97e3-be63de2bb0e0,a37224db-267a-4741-810d-1ad2114752b8,6672.574102422342,"LINESTRING (-79.70599285 44.38473684, -79.70599285 44.38473684, -79.64324638 44.34496679)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,189,Madelaine Drive - 135 Wellington Place,Madelaine Drive,135 Wellington Place,a37224db-267a-4741-810d-1ad2114752b8 - 0678b869-b078-4c27-91e0-758a96597bd0,a37224db-267a-4741-810d-1ad2114752b8,0678b869-b078-4c27-91e0-758a96597bd0,11543.284083267823,"LINESTRING (-79.64324638 44.34496679, -79.64324638 44.34496679, -79.6734557851229 44.4123534507962, -79.70540222 44.38842266)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,82,135 Wellington Place - Victoria Village,135 Wellington Place,Victoria Village,0678b869-b078-4c27-91e0-758a96597bd0 - aafec927-46dd-4c24-b7c8-03d4ec0319ef,0678b869-b078-4c27-91e0-758a96597bd0,aafec927-46dd-4c24-b7c8-03d4ec0319ef,13256.074887479317,"LINESTRING (-79.70540222 44.38842266, -79.70540222 44.38842266, -79.7131511398048 44.3916186327707, -79.6790562378798 44.3387013279618, -79.6790092992192 44.3382936321672, -79.69806293 44.39075455)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,87,Victoria Village - Anne at Cundles,Victoria Village,Anne at Cundles,aafec927-46dd-4c24-b7c8-03d4ec0319ef - 2ca17af3-d370-4e03-a2a4-14a87e872ce2,aafec927-46dd-4c24-b7c8-03d4ec0319ef,2ca17af3-d370-4e03-a2a4-14a87e872ce2,37963.6369359554,"LINESTRING (-79.69806293 44.39075455, -79.69806293 44.39075455, -79.668877 44.414429, -79.6855512073964 44.3710434061911, -79.6845936587211 44.4075254742816, -79.6903939360615 44.3745021149219, -79.7104890471988 44.4020537675651, -79.691311 44.388828, -79.6907117778487 44.371579848026, -79.628855 44.352089, -79.71897992 44.39832266)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,63,Anne at Cundles - Cundles at Sunnidale,Anne at Cundles,Cundles at Sunnidale,2ca17af3-d370-4e03-a2a4-14a87e872ce2 - c52cf1f1-ff0c-4e76-936b-5277f5febcd2,2ca17af3-d370-4e03-a2a4-14a87e872ce2,c52cf1f1-ff0c-4e76-936b-5277f5febcd2,26296.984061643998,"LINESTRING (-79.71897992 44.39832266, -79.71897992 44.39832266, -79.702671748559 44.4148130366095, -79.6284027176143 44.3493738382682, -79.7037204923463 44.4120248801723, -79.691045712891 44.3868684403222, -79.71692684 44.39987102)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,61,Cundles at Sunnidale - St Vincent at Livingstone,Cundles at Sunnidale,St Vincent at Livingstone,c52cf1f1-ff0c-4e76-936b-5277f5febcd2 - 5139de68-25db-46d1-a610-164956838ee0,c52cf1f1-ff0c-4e76-936b-5277f5febcd2,5139de68-25db-46d1-a610-164956838ee0,33813.62101102652,"LINESTRING (-79.71692684 44.39987102, -79.71692684 44.39987102, -79.6696698468727 44.3701569360588, -79.712640178957 44.4082335775038, -79.6921145732471 44.3756970391093, -79.7121587224101 44.4077092056101, -79.6928146298417 44.3763072416965, -79.6489819675077 44.357298425275, -79.69403563 44.41765012)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,26,St Vincent at Livingstone - Allandale Waterfront Station,St Vincent at Livingstone,Allandale Waterfront Station,5139de68-25db-46d1-a610-164956838ee0 - 3fc855e2-62ed-4e6f-8af1-d686a89f1cdd,5139de68-25db-46d1-a610-164956838ee0,3fc855e2-62ed-4e6f-8af1-d686a89f1cdd,9837.248604427825,"LINESTRING (-79.69403563 44.41765012, -79.69403563 44.41765012, -79.705863577477 44.3881639473536, -79.6851891091579 44.4073216263843, -79.68970508 44.37382969)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,124,Allandale Waterfront Station - Garden Drive,Allandale Waterfront Station,Garden Drive,3fc855e2-62ed-4e6f-8af1-d686a89f1cdd - ab2b1d6e-9198-4641-908f-4f9e4aa3355a,3fc855e2-62ed-4e6f-8af1-d686a89f1cdd,ab2b1d6e-9198-4641-908f-4f9e4aa3355a,1280.9199412174173,"LINESTRING (-79.68970508 44.37382969, -79.68970508 44.37382969, -79.67420508 44.37077229)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,148,Garden Drive - Portageview Public School,Garden Drive,Portageview Public School,ab2b1d6e-9198-4641-908f-4f9e4aa3355a - 728a7899-3db9-45bf-8dab-ae830e070229,ab2b1d6e-9198-4641-908f-4f9e4aa3355a,728a7899-3db9-45bf-8dab-ae830e070229,20743.360800246475,"LINESTRING (-79.67420508 44.37077229, -79.67420508 44.37077229, -79.6907721275551 44.3739388509952, -79.66909 44.412475, -79.6986135660776 44.4171049843493, -79.6926496739775 44.3862582377349, -79.6746493682056 44.3708985668956, -79.7067715052826 44.3860074511771, -79.7065287653523 44.3857231370046, -79.706815761734 44.4048003497601, -79.71428337 44.39290588)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,66,Portageview Public School - Georgian Mall,Portageview Public School,Georgian Mall,728a7899-3db9-45bf-8dab-ae830e070229 - bdddb69e-7344-4e21-882c-451b656dcd94,728a7899-3db9-45bf-8dab-ae830e070229,bdddb69e-7344-4e21-882c-451b656dcd94,2067.9754612308566,"LINESTRING (-79.71428337 44.39290588, -79.71428337 44.39290588, -79.7064871911101 44.4106623179115)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,39,Georgian Mall - Heather Street,Georgian Mall,Heather Street,bdddb69e-7344-4e21-882c-451b656dcd94 - 6b950dcd-2216-453d-be0b-15ab52363887,bdddb69e-7344-4e21-882c-451b656dcd94,6b950dcd-2216-453d-be0b-15ab52363887,476.9433779218617,"LINESTRING (-79.7064871911101 44.4106623179115, -79.7064871911101 44.4106623179115, -79.70874205 44.4066849)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,50,Heather Street - Osprey Ridge Road,Heather Street,Osprey Ridge Road,6b950dcd-2216-453d-be0b-15ab52363887 - 85cc9a85-9624-402a-b006-bab7797cb500,6b950dcd-2216-453d-be0b-15ab52363887,85cc9a85-9624-402a-b006-bab7797cb500,3132.115499810429,"LINESTRING (-79.70874205 44.4066849, -79.70874205 44.4066849, -79.6830607761777 44.4077923540945, -79.69192287 44.41519114)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,25,Osprey Ridge Road - Wellington Plaza,Osprey Ridge Road,Wellington Plaza,85cc9a85-9624-402a-b006-bab7797cb500 - 173d2a4b-e0dd-4eb9-ade8-130901f9ff2f,85cc9a85-9624-402a-b006-bab7797cb500,173d2a4b-e0dd-4eb9-ade8-130901f9ff2f,3261.2805859419095,"LINESTRING (-79.69192287 44.41519114, -79.69192287 44.41519114, -79.70626444 44.38769346)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,80,Wellington Plaza - Coleman Health Care Centre,Wellington Plaza,Coleman Health Care Centre,173d2a4b-e0dd-4eb9-ade8-130901f9ff2f - caad76a3-4b01-4b5c-a431-fff8e88c237f,173d2a4b-e0dd-4eb9-ade8-130901f9ff2f,caad76a3-4b01-4b5c-a431-fff8e88c237f,1605.8811368037389,"LINESTRING (-79.70626444 44.38769346, -79.70626444 44.38769346, -79.71489181 44.40075877)"
3eb9fbc2-5491-4315-be8b-3343b3fd972c,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,60,Coleman Health Care Centre - 130 Bell Farm,Coleman Health Care Centre,130 Bell Farm,caad76a3-4b01-4b5c-a431-fff8e88c237f - 8bd7be74-6e4a-4f8e-b898-fccc3563d4be,caad76a3-4b01-4b5c-a431-fff8e88c237f,8bd7be74-6e4a-4f8e-b898-fccc3563d4be,15312.777199311548,"LINESTRING (-79.71489181 44.40075877, -79.71489181 44.40075877, -79.6803584504341 44.3394201600206, -79.6752555474791 44.4110163695226)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,31,Jagges Drive - Pringle Drive,Jagges Drive,Pringle Drive,433082c4-89ba-48fd-8703-282bc7c77764 - d6421bd3-b52c-4f88-894a-5c3954276788,433082c4-89ba-48fd-8703-282bc7c77764,d6421bd3-b52c-4f88-894a-5c3954276788,1117.4514042569106,"LINESTRING (-79.72841558 44.38051815, -79.72841558 44.38051815, -79.7378448985723 44.3773090468233, -79.73480137 44.37867247)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,33,Pringle Drive - Downtown Barrie Terminal,Pringle Drive,Downtown Barrie Terminal,d6421bd3-b52c-4f88-894a-5c3954276788 - 837579f7-8c0e-4fb3-980c-2f73d3f4977e,d6421bd3-b52c-4f88-894a-5c3954276788,837579f7-8c0e-4fb3-980c-2f73d3f4977e,18311.096588761106,"LINESTRING (-79.73480137 44.37867247, -79.73480137 44.37867247, -79.6968567190681 44.3908139700183, -79.720060510639 44.3760618195571, -79.7004589259898 44.3908716375155, -79.690759 44.388191, -79.7060017112494 44.3851115933127, -79.7060835186293 44.3853194645237, -79.692917894895 44.3907656902531, -79.7331966300724 44.379322044809, -79.6910255963222 44.3877106540031)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,0,Downtown Barrie Terminal - Ruffet Drive,Downtown Barrie Terminal,Ruffet Drive,837579f7-8c0e-4fb3-980c-2f73d3f4977e - c9acb0da-f1ff-4db3-acf1-1a75d684ca6b,837579f7-8c0e-4fb3-980c-2f73d3f4977e,c9acb0da-f1ff-4db3-acf1-1a75d684ca6b,10247.34000598249,"LINESTRING (-79.6910255963222 44.3877106540031, -79.6910255963222 44.3877106540031, -79.7407121801801 44.3759062514249, -79.7069646243432 44.3861174217533, -79.7068345371982 44.3843672802667, -79.7060768131064 44.3848111858852, -79.73863969 44.37341955)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,38,Ruffet Drive - Wellington Plaza,Ruffet Drive,Wellington Plaza,c9acb0da-f1ff-4db3-acf1-1a75d684ca6b - 7fb8698a-7aef-4eeb-9157-38da5a48b028,c9acb0da-f1ff-4db3-acf1-1a75d684ca6b,7fb8698a-7aef-4eeb-9157-38da5a48b028,12626.442583204058,"LINESTRING (-79.73863969 44.37341955, -79.73863969 44.37341955, -79.7052842202952 44.3826385964536, -79.7396714830203 44.3747113272376, -79.694415908719 44.390795194554, -79.7064348880312 44.3845469882814, -79.7062940720495 44.3846837809493, -79.70302580017 44.3897062176291, -79.7000472068815 44.3912471468, -79.7062551800165 44.3879051141682, -79.70698462 44.38667327)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,17,Wellington Plaza - Barrie Medical Arts,Wellington Plaza,Barrie Medical Arts,7fb8698a-7aef-4eeb-9157-38da5a48b028 - 9d53d075-171f-4b02-913f-6518ef6ff91e,7fb8698a-7aef-4eeb-9157-38da5a48b028,9d53d075-171f-4b02-913f-6518ef6ff91e,2214.0704081327635,"LINESTRING (-79.70698462 44.38667327, -79.70698462 44.38667327, -79.691747 44.387739, -79.70403389 44.38932298)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,14,Barrie Medical Arts - Hart Drive,Barrie Medical Arts,Hart Drive,9d53d075-171f-4b02-913f-6518ef6ff91e - ee32ae65-9d93-4a49-9ce4-0e97503c131a,9d53d075-171f-4b02-913f-6518ef6ff91e,ee32ae65-9d93-4a49-9ce4-0e97503c131a,1550.9549697946793,"LINESTRING (-79.70403389 44.38932298, -79.70403389 44.38932298, -79.6994893073731 44.3910446400073, -79.7065486 44.38210236)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,27,Hart Drive - Victoria Village,Hart Drive,Victoria Village,ee32ae65-9d93-4a49-9ce4-0e97503c131a - 0dc0d0b8-64c8-427f-9161-a8501b1be548,ee32ae65-9d93-4a49-9ce4-0e97503c131a,0dc0d0b8-64c8-427f-9161-a8501b1be548,1189.551187809832,"LINESTRING (-79.7065486 44.38210236, -79.7065486 44.38210236, -79.69802649 44.39089524)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,8,Victoria Village - 135 Wellington Place,Victoria Village,135 Wellington Place,0dc0d0b8-64c8-427f-9161-a8501b1be548 - bc5af01e-381f-4c6a-a2b8-b3d58689af1a,0dc0d0b8-64c8-427f-9161-a8501b1be548,bc5af01e-381f-4c6a-a2b8-b3d58689af1a,1220.0477635554648,"LINESTRING (-79.69802649 44.39089524, -79.69802649 44.39089524, -79.706685674589 44.3857405713642, -79.70550858 44.38852804)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,15,135 Wellington Place - Miller Drive,135 Wellington Place,Miller Drive,bc5af01e-381f-4c6a-a2b8-b3d58689af1a - 31211076-71b4-45e7-a641-9108d8c7621b,bc5af01e-381f-4c6a-a2b8-b3d58689af1a,31211076-71b4-45e7-a641-9108d8c7621b,3121.222239270254,"LINESTRING (-79.70550858 44.38852804, -79.70550858 44.38852804, -79.74063237 44.37608105)"
434d0d3c-ab74-40a9-bf1d-3ee438fca02a,08d6ea42-f222-43b8-9194-d8d6b959ea78,5A EDGEHILL,0,35,Miller Drive - Maple at Ross,Miller Drive,Maple at Ross,31211076-71b4-45e7-a641-9108d8c7621b - 993d5457-e411-4de2-9a9b-904354169b9a,31211076-71b4-45e7-a641-9108d8c7621b,993d5457-e411-4de2-9a9b-904354169b9a,4155.8079601296195,"LINESTRING (-79.74063237 44.37608105, -79.74063237 44.37608105, -79.723613096691 44.3802071738366, -79.69250726 44.39039984)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,11,Barrie By the Bay Plaza - Robinson Street,Barrie By the Bay Plaza,Robinson Street,bdcf1321-37be-4926-86db-717fa6131f1f - c2dc17be-078c-4a64-a05e-83e0a765524d,bdcf1321-37be-4926-86db-717fa6131f1f,c2dc17be-078c-4a64-a05e-83e0a765524d,11598.371240904435,"LINESTRING (-79.69396387 44.38419889, -79.69396387 44.38419889, -79.627500154227 44.348480662613, -79.68121647 44.37138819)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,49,Robinson Street - D'Ambrosio Drive,Robinson Street,D'Ambrosio Drive,c2dc17be-078c-4a64-a05e-83e0a765524d - 154e218a-25ca-4fef-96d4-ae326234ea86,c2dc17be-078c-4a64-a05e-83e0a765524d,154e218a-25ca-4fef-96d4-ae326234ea86,2382.5059948762632,"LINESTRING (-79.68121647 44.37138819, -79.68121647 44.37138819, -79.6754848763636 44.3711493534535, -79.65592268 44.36098314)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,74,D'Ambrosio Drive - Brock Street,D'Ambrosio Drive,Brock Street,154e218a-25ca-4fef-96d4-ae326234ea86 - b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,154e218a-25ca-4fef-96d4-ae326234ea86,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,31807.40343668742,"LINESTRING (-79.65592268 44.36098314, -79.65592268 44.36098314, -79.6877573244427 44.3712298197287, -79.628855 44.352089, -79.6926496739775 44.3862582377349, -79.6861399523103 44.3710581583415, -79.6941423233832 44.386212640179, -79.6899808758486 44.3747073039238, -79.6696698468727 44.3701569360588, -79.6849074771945 44.3710983914792, -79.6888181381713 44.3745088204449, -79.6790092992192 44.3382936321672, -79.677180032562 44.3715302271563, -79.6934811588216 44.3772017584563)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,14,Brock Street - Garden Drive,Brock Street,Garden Drive,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32 - ab2b1d6e-9198-4641-908f-4f9e4aa3355a,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,ab2b1d6e-9198-4641-908f-4f9e4aa3355a,1693.862989255912,"LINESTRING (-79.6934811588216 44.3772017584563, -79.6934811588216 44.3772017584563, -79.67420508 44.37077229)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,55,Garden Drive - Barrie South GO Station,Garden Drive,Barrie South GO Station,ab2b1d6e-9198-4641-908f-4f9e4aa3355a - 9cc43781-1165-4a97-8e6d-e804fd448357,ab2b1d6e-9198-4641-908f-4f9e4aa3355a,9cc43781-1165-4a97-8e6d-e804fd448357,7884.58605528466,"LINESTRING (-79.67420508 44.37077229, -79.67420508 44.37077229, -79.6803584504341 44.3394201600206, -79.62838858 44.35185862)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,88,Barrie South GO Station - Esther Drive,Barrie South GO Station,Esther Drive,9cc43781-1165-4a97-8e6d-e804fd448357 - 8fac49b7-ecd2-492a-a690-34f3d052976a,9cc43781-1165-4a97-8e6d-e804fd448357,8fac49b7-ecd2-492a-a690-34f3d052976a,656.665164094475,"LINESTRING (-79.62838858 44.35185862, -79.62838858 44.35185862, -79.63652178 44.35279936)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,82,Esther Drive - Yonge at Huronia,Esther Drive,Yonge at Huronia,8fac49b7-ecd2-492a-a690-34f3d052976a - cae5c92d-8574-46cd-8700-f0ff89499746,8fac49b7-ecd2-492a-a690-34f3d052976a,cae5c92d-8574-46cd-8700-f0ff89499746,3311.4117679370365,"LINESTRING (-79.63652178 44.35279936, -79.63652178 44.35279936, -79.67021818 44.37023921)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,63,Yonge at Huronia - Country Lane,Yonge at Huronia,Country Lane,cae5c92d-8574-46cd-8700-f0ff89499746 - fd94feda-685e-4e41-85e9-d81ec99a16d2,cae5c92d-8574-46cd-8700-f0ff89499746,fd94feda-685e-4e41-85e9-d81ec99a16d2,3583.9054125457187,"LINESTRING (-79.67021818 44.37023921, -79.67021818 44.37023921, -79.63343444 44.35168136)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,83,Country Lane - Melinda Crescent,Country Lane,Melinda Crescent,fd94feda-685e-4e41-85e9-d81ec99a16d2 - cfcc1b29-27b7-4b20-98b3-f34c4e4b8617,fd94feda-685e-4e41-85e9-d81ec99a16d2,cfcc1b29-27b7-4b20-98b3-f34c4e4b8617,6214.582754438828,"LINESTRING (-79.63343444 44.35168136, -79.63343444 44.35168136, -79.6903697961789 44.3746858462504, -79.6903711372835 44.3746094032889, -79.67856723 44.37159264)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,50,Melinda Crescent - Downtown Barrie Terminal,Melinda Crescent,Downtown Barrie Terminal,cfcc1b29-27b7-4b20-98b3-f34c4e4b8617 - 837579f7-8c0e-4fb3-980c-2f73d3f4977e,cfcc1b29-27b7-4b20-98b3-f34c4e4b8617,837579f7-8c0e-4fb3-980c-2f73d3f4977e,2047.2663651121404,"LINESTRING (-79.67856723 44.37159264, -79.67856723 44.37159264, -79.6910255963222 44.3877106540031)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,0,Downtown Barrie Terminal - Yonge at Big Bay Point,Downtown Barrie Terminal,Yonge at Big Bay Point,837579f7-8c0e-4fb3-980c-2f73d3f4977e - d164a4a9-3a89-4f9a-8abf-ea2f2c5f12b9,837579f7-8c0e-4fb3-980c-2f73d3f4977e,d164a4a9-3a89-4f9a-8abf-ea2f2c5f12b9,4960.605782416431,"LINESTRING (-79.6910255963222 44.3877106540031, -79.6910255963222 44.3877106540031, -79.6904556268725 44.3878648810306, -79.64697827 44.35651809)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,79,Yonge at Big Bay Point - Victoria Street,Yonge at Big Bay Point,Victoria Street,d164a4a9-3a89-4f9a-8abf-ea2f2c5f12b9 - eba20619-cf54-4947-b126-6ae7faea28cb,d164a4a9-3a89-4f9a-8abf-ea2f2c5f12b9,eba20619-cf54-4947-b126-6ae7faea28cb,4646.233511963175,"LINESTRING (-79.64697827 44.35651809, -79.64697827 44.35651809, -79.69378391 44.38145815)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,12,Victoria Street - Park Place,Victoria Street,Park Place,eba20619-cf54-4947-b126-6ae7faea28cb - dfefcf85-3864-45b9-9e1f-b07d31a945b6,eba20619-cf54-4947-b126-6ae7faea28cb,dfefcf85-3864-45b9-9e1f-b07d31a945b6,5085.232359668495,"LINESTRING (-79.69378391 44.38145815, -79.69378391 44.38145815, -79.6790562378798 44.3387013279618, -79.68020069 44.34022719)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,112,Park Place - Country Lane,Park Place,Country Lane,dfefcf85-3864-45b9-9e1f-b07d31a945b6 - 440efefe-b10a-45ed-9cae-03c6c701404b,dfefcf85-3864-45b9-9e1f-b07d31a945b6,440efefe-b10a-45ed-9cae-03c6c701404b,2205.3687235232037,"LINESTRING (-79.68020069 44.34022719, -79.68020069 44.34022719, -79.65277074 44.34279639)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,100,Country Lane - Granville Street,Country Lane,Granville Street,440efefe-b10a-45ed-9cae-03c6c701404b - ae40205a-eb3c-4c4d-a575-a833fe1d4570,440efefe-b10a-45ed-9cae-03c6c701404b,ae40205a-eb3c-4c4d-a575-a833fe1d4570,12684.595730475794,"LINESTRING (-79.65277074 44.34279639, -79.65277074 44.34279639, -79.6682120661862 44.3698243421212, -79.6283799188364 44.3493403106535, -79.690533 44.371544)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,39,Granville Street - Cox Mill Road,Granville Street,Cox Mill Road,ae40205a-eb3c-4c4d-a575-a833fe1d4570 - 2c6d9807-9830-4d16-b821-d026acaec944,ae40205a-eb3c-4c4d-a575-a833fe1d4570,2c6d9807-9830-4d16-b821-d026acaec944,3819.948262919965,"LINESTRING (-79.690533 44.371544, -79.690533 44.371544, -79.690769445346 44.3739442154136, -79.6903939360615 44.3745021149219, -79.6524487228661 44.3589278673487)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,77,Cox Mill Road - 430 Mapleview East,Cox Mill Road,430 Mapleview East,2c6d9807-9830-4d16-b821-d026acaec944 - 9e927eb1-b062-404a-85c3-c61c31265bcd,2c6d9807-9830-4d16-b821-d026acaec944,9e927eb1-b062-404a-85c3-c61c31265bcd,8130.194724431814,"LINESTRING (-79.6524487228661 44.3589278673487, -79.6524487228661 44.3589278673487, -79.6921293253976 44.3721256775931, -79.64965678 44.34349861)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,99,430 Mapleview East - John Street,430 Mapleview East,John Street,9e927eb1-b062-404a-85c3-c61c31265bcd - 7d186f93-32e3-4bb1-a2bb-873636e5853d,9e927eb1-b062-404a-85c3-c61c31265bcd,7d186f93-32e3-4bb1-a2bb-873636e5853d,7872.272034870982,"LINESTRING (-79.64965678 44.34349861, -79.64965678 44.34349861, -79.629341 44.351188, -79.69372107 44.37990156)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,13,John Street - Dean Avenue,John Street,Dean Avenue,7d186f93-32e3-4bb1-a2bb-873636e5853d - ac08694d-87ad-43b0-8e2a-8d5b4553853b,7d186f93-32e3-4bb1-a2bb-873636e5853d,ac08694d-87ad-43b0-8e2a-8d5b4553853b,5869.835116517176,"LINESTRING (-79.69372107 44.37990156, -79.69372107 44.37990156, -79.63676186 44.34640204)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,96,Dean Avenue - Yonge at Little,Dean Avenue,Yonge at Little,ac08694d-87ad-43b0-8e2a-8d5b4553853b - 6acc2847-34d9-4071-97a9-bde024231b42,ac08694d-87ad-43b0-8e2a-8d5b4553853b,6acc2847-34d9-4071-97a9-bde024231b42,6823.959306848345,"LINESTRING (-79.63676186 44.34640204, -79.63676186 44.34640204, -79.6867461315838 44.371118508048, -79.6627081729596 44.3664112309463)"
45024ee9-3253-440f-8d3a-e44d67f2cf94,1615e5c0-3157-4f13-9e78-011638725e02,8A RVH/YONGE,0,70,Yonge at Little - Burton at Bayview,Yonge at Little,Burton at Bayview,6acc2847-34d9-4071-97a9-bde024231b42 - 4ba64802-5043-47fc-8e33-c23a07f6e664,6acc2847-34d9-4071-97a9-bde024231b42,4ba64802-5043-47fc-8e33-c23a07f6e664,9408.128545592683,"LINESTRING (-79.6627081729596 44.3664112309463, -79.6627081729596 44.3664112309463, -79.6903939360615 44.3745088204449, -79.6489819675077 44.357298425275, -79.68436993 44.3711314)"
