shape_id,route_id,direction_id,stop_sequence,segment_id,stop_id,end_stop_id,speed,trip_id,arrival_time,departure_time,latitude,longitude,congestion_level
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,0,2,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8 - b64abe1c-2622-45d1-a112-f363f75ff0df,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,b64abe1c-2622-45d1-a112-f363f75ff0df,130.8,ede3cbef-b9f2-4ef7-80e6-6275ca2f9ce1,22:30:00,22:31:00,44.40999837,-79.67387444,0
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,0,2,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8 - b64abe1c-2622-45d1-a112-f363f75ff0df,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,b64abe1c-2622-45d1-a112-f363f75ff0df,130.8,fbdbc52c-e0d4-425b-9a10-35be42237d7e,09:30:00,09:31:00,44.40999837,-79.67387444,0
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,0,2,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8 - b64abe1c-2622-45d1-a112-f363f75ff0df,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,b64abe1c-2622-45d1-a112-f363f75ff0df,130.8,1edb94c7-ffeb-4834-83d7-fb051cb2024f,06:30:00,06:31:00,44.40999837,-79.67387444,0
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,0,2,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8 - b64abe1c-2622-45d1-a112-f363f75ff0df,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,b64abe1c-2622-45d1-a112-f363f75ff0df,130.8,82e91430-1371-47fb-80e5-e6b85991f84f,11:00:00,11:01:00,44.40999837,-79.67387444,0
1367bd0e-b38f-442d-8c9d-6c07d22eb8fd,323165ef-99ee-4955-801e-553bcb415229,0,2,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8 - b64abe1c-2622-45d1-a112-f363f75ff0df,584e20fe-2acf-4ca6-972d-5e2f9fd1bdf8,b64abe1c-2622-45d1-a112-f363f75ff0df,130.8,753b4ab4-549d-49f6-b321-4f6ae8543b5e,17:30:00,17:30:00,44.40999837,-79.67387444,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2691.2,23d78d5d-2024-48f0-b840-c08277a43e00,14:31:10,14:31:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2691.2,d8e2364b-03c8-488e-93c7-3dddb4a1eaef,17:27:10,17:27:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2691.2,23b906c0-80f7-4dd6-8290-5b846cb6a68f,07:53:46,07:53:46,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2691.2,d6f57dbf-0b05-4ad5-906d-512ad1e0670d,14:57:10,14:57:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2653.2,23d78d5d-2024-48f0-b840-c08277a43e00,14:31:10,14:31:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2653.2,d8e2364b-03c8-488e-93c7-3dddb4a1eaef,17:27:10,17:27:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2653.2,23b906c0-80f7-4dd6-8290-5b846cb6a68f,07:53:46,07:53:46,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2653.2,d6f57dbf-0b05-4ad5-906d-512ad1e0670d,14:57:10,14:57:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2671.2,23d78d5d-2024-48f0-b840-c08277a43e00,14:31:10,14:31:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2671.2,d8e2364b-03c8-488e-93c7-3dddb4a1eaef,17:27:10,17:27:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2671.2,23b906c0-80f7-4dd6-8290-5b846cb6a68f,07:53:46,07:53:46,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,167,3d4ac5d5-ac88-4e58-a768-c33696b4aea3 - febc240e-d01d-4809-be3c-3464d0b198a8,3d4ac5d5-ac88-4e58-a768-c33696b4aea3,febc240e-d01d-4809-be3c-3464d0b198a8,2671.2,d6f57dbf-0b05-4ad5-906d-512ad1e0670d,14:57:10,14:57:10,44.326568,-79.715909,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,a029d98a-5fda-4008-ae36-3b5e4d0aa2ce,12:13:05,12:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,7d73e0c4-f618-47be-a5fa-0061b7f39a82,10:13:05,10:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,966ae236-d1a0-4e8d-a23f-78f4a08ff627,16:14:05,16:14:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,9568ad28-2241-48da-bf2b-832dac89050b,13:13:05,13:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,b54149dd-8235-4578-a804-e2f7e3cbefd4,10:13:05,10:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,3d89a2b2-d789-4511-b6f4-d0439331703f,11:13:05,11:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,49966cc1-eb94-40be-894d-09c97867e8c9,10:43:05,10:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,d80be6d7-c0f0-4f8e-8cd2-a812c284654c,17:43:05,17:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,e1b5dea3-7db1-414a-be50-0de652424813,12:43:05,12:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,9da71891-d25d-4992-a64d-dfb48f13607f,14:13:05,14:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,1ff00333-e595-4fbb-b582-aed0da26c086,18:13:05,18:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,969759f8-2cff-4b39-8c2c-c36420896266,21:13:05,21:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,6b6066e1-de8c-4627-beac-230d0da77f9d,11:43:05,11:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,305e40b7-8522-4664-8e2f-912092e52bd6,14:43:05,14:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,71d61b5e-b7fc-44d7-af41-c3b736e301a4,19:13:05,19:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,ee68608a-20b5-43f2-8c68-6cf15cb9bb34,17:14:05,17:14:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,3d1b0b08-4585-4eec-a805-0e8d1cc2d756,23:13:05,23:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,9d6de7e8-17e6-4666-9f38-6afbc67a92fb,17:44:05,17:44:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,a3991545-a05d-4a1b-b290-cced4d4f32f8,17:13:05,17:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,d0eb7d33-dc03-4f3d-a18b-2ea0bdec4a83,15:13:05,15:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,af8e6a85-9472-44b2-b9f8-aeb38d34792f,06:43:05,06:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,ad9e9999-d9bb-43ef-978c-803f669d73a6,21:13:05,21:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,34e3525e-c4f5-466a-a74b-4570aa9200c9,15:43:05,15:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,9ae5c755-901b-49f5-a649-0ab5d053a3ea,11:13:05,11:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,b9310819-bfac-44bd-ae59-41f9e15e7a2e,22:13:05,22:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,03213788-60af-48a3-b9d3-b38e3570ff44,22:13:05,22:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,93708121-4c17-4b85-9c27-dc9773e4ef06,15:14:05,15:14:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,23d78d5d-2024-48f0-b840-c08277a43e00,13:44:05,13:44:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,d52cd63d-c917-45c5-a4e2-0de4e21045db,20:13:05,20:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,60fbefbb-467d-4add-9fd4-26c8a36e5c0f,19:13:05,19:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,0aa27729-541b-4dda-bd18-e51c5d47df54,13:13:05,13:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,5cbb79f5-a991-41ed-ac27-e47fdda5ea42,08:13:05,08:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,22bd98e4-614a-43d3-b18c-d8bffcf7ca0e,12:13:05,12:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,28897ca2-d31e-4cf1-be6a-cd7f97754ddf,20:13:05,20:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,61532b43-5f44-45b2-b645-aa5555d4a266,16:13:05,16:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,ef8c718e-0100-4ae7-8fd8-ad16d92a8e05,16:13:05,16:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,89219422-54b3-4ac6-947c-e6c38f1e5c63,14:13:05,14:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,18b5a835-9fbd-4a58-877b-bc827dfc8d98,15:13:05,15:13:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,d8e2364b-03c8-488e-93c7-3dddb4a1eaef,16:44:05,16:44:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,903851d6-a71d-4610-abb9-ea23073ec4c8,07:43:05,07:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,550a4714-7232-45fb-97b3-30d3246929de,07:43:05,07:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,61bd0e68-e900-4e27-9927-dcc599330f59,13:43:05,13:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,f6500406-9393-47a1-a992-f1321d4e4612,10:43:05,10:43:05,44.39282082,-79.67315153,0
25577955-0808-4cc2-a0e4-c16dd501b22f,605702ef-34fb-4f95-bc52-25022968f4af,0,55,cb074011-abd0-4ca5-b49f-da97e6aba262 - ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,cb074011-abd0-4ca5-b49f-da97e6aba262,ede1b8ae-141c-4c1d-aab5-bedfe9d8237e,2691.2,64956c41-b877-4799-bacd-688cad17be6a,23:13:05,23:13:05,44.39282082,-79.67315153,0
